品规ID,档位,订足面,订足率,订单满足率,订购率,上期策略,总户数,订购量,需求量,投放量,品规名
6901028136358,八档,0,NA,0,0.00104712,0,955,0,6,0,金圣(智圣出山)
6901028136358,七档,0,NA,0,0.000986193,0,1014,0,1,0,金圣(智圣出山)
6901028136358,六档,NA,NA,NA,NA,NA,NA,NA,NA,NA,金圣(智圣出山)
6901028136358,十九档,0,NA,0,0.001848429,0,1082,0,3,0,金圣(智圣出山)
6901028136358,十八档,0,NA,0,0.001508296,0,1326,0,2,0,金圣(智圣出山)
6901028136358,十七档,0,NA,0,0.000614628,0,1627,0,1,0,金圣(智圣出山)
6901028136358,十六档,0,NA,0,0.003075346,0,1951,0,8,0,金圣(智圣出山)
6901028136358,十五档,0,NA,0,0.000520021,0,1923,0,1,0,金圣(智圣出山)
6901028136358,十四档,NA,NA,NA,NA,NA,NA,NA,NA,NA,金圣(智圣出山)
6901028136358,十三档,0,NA,0,0.00052521,0,1904,0,1,0,金圣(智圣出山)
6901028136358,二十一档,0,NA,0,0.006485084,0,771,0,5,0,金圣(智圣出山)
6901028136358,二十档,0,NA,0,0.00353045,0,1133,0,5,0,金圣(智圣出山)
6901028136358,二十二档,0,NA,0,0.007915567,0,758,0,8,0,金圣(智圣出山)
6901028136358,一档,NA,NA,NA,NA,NA,NA,NA,NA,NA,金圣(智圣出山)
6901028136358,二档,NA,NA,NA,NA,NA,NA,NA,NA,NA,金圣(智圣出山)
6901028143677,五档,0,NA,0,0.001116071,0,896,0,1,0,古田(红军灰)
6901028143677,三十档,0.9,0.75,0.882352941,0.020283976,2,493,15,17,20,古田(红军灰)
6901028143677,四档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,二十二档,0,NA,0,0.001319261,0,758,0,1,0,古田(红军灰)
6901028143677,二十五档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,十四档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,二十四档,0.2,Inf,0.166666667,0.008278146,0,604,1,6,0,古田(红军灰)
6901028143677,二十三档,0,NA,0,0.007507508,0,666,0,5,0,古田(红军灰)
6901028143677,十一档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,二十一档,0,NA,0,0.001297017,0,771,0,1,0,古田(红军灰)
6901028143677,二十档,0,NA,0,0.007943513,0,1133,0,11,0,古田(红军灰)
6901028143677,十九档,0,NA,0,0.006469501,0,1082,0,8,0,古田(红军灰)
6901028143677,十八档,0,NA,0,0.002262443,0,1326,0,3,0,古田(红军灰)
6901028143677,十七档,0,NA,0,0.002458513,0,1627,0,4,0,古田(红军灰)
6901028143677,二十九档,0.444444444,0.5,0.346153846,0.013636364,2,660,9,26,18,古田(红军灰)
6901028143677,二十八档,0.2,0.6,0.125,0.015337423,1,326,3,24,5,古田(红军灰)
6901028143677,二十七档,0,0.2,0.038461538,0.014534884,1,344,1,26,5,古田(红军灰)
6901028143677,二十六档,0.5,0.5,0.5,0.008955224,1,670,3,6,6,古田(红军灰)
6901028143677,二档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,十三档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,十二档,0,NA,0,0.000681199,0,1468,0,1,0,古田(红军灰)
6901028143677,七档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,十档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,九档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,八档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,六档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,十五档,0,NA,0,0.001040042,0,1923,0,2,0,古田(红军灰)
6901028143677,一档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,三档,NA,NA,NA,NA,NA,NA,NA,NA,NA,古田(红军灰)
6901028143677,十六档,0,NA,0,0.001025115,0,1951,0,3,0,古田(红军灰)
6901028148603,二十一档,0.924528302,0.39245283,0.912280702,0.068741894,5,771,104,114,265,泰山(拂光细支)
6901028148603,二十二档,0.94,0.416,0.888888889,0.065963061,5,758,104,117,250,泰山(拂光细支)
6901028148603,十八档,0.945945946,0.675675676,0.9375,0.027903469,3,1326,75,80,111,泰山(拂光细支)
6901028148603,三十档,0.851239669,0.602479339,0.825594564,0.245436105,10,493,729,883,1210,泰山(拂光细支)
6901028148603,二十九档,0.902654867,0.538716814,0.931166348,0.171212121,8,660,487,523,904,泰山(拂光细支)
6901028148603,二十八档,0.92,0.482857143,0.95480226,0.153374233,7,326,169,177,350,泰山(拂光细支)
6901028148603,二十七档,0.914893617,0.524822695,0.925,0.136627907,6,344,148,160,282,泰山(拂光细支)
6901028148603,二十六档,0.948051948,0.383116883,0.961956522,0.114925373,6,670,177,184,462,泰山(拂光细支)
6901028148603,二十五档,1,0.259259259,1,0.115384615,6,78,14,14,54,泰山(拂光细支)
6901028148603,二十四档,0.934782609,0.517391304,0.967479675,0.07615894,5,604,119,123,230,泰山(拂光细支)
6901028148603,二十三档,0.96,0.448,0.903225806,0.075075075,5,666,112,124,250,泰山(拂光细支)
6901028148603,十二档,1,0.636363636,1,0.007493188,2,1468,14,14,22,泰山(拂光细支)
6901028148603,十一档,0.916666667,0.791666667,0.703703704,0.007532957,2,1593,19,27,24,泰山(拂光细支)
6901028148603,二十档,0.952380952,0.464285714,0.928571429,0.037069726,4,1133,78,84,168,泰山(拂光细支)
6901028148603,十九档,0.921568627,0.480392157,0.867256637,0.047134935,4,1082,98,113,204,泰山(拂光细支)
6901028148603,八档,1,0.875,1,0.008376963,2,955,14,14,16,泰山(拂光细支)
6901028148603,十七档,0.970588235,0.549019608,0.98245614,0.020897357,3,1627,56,57,102,泰山(拂光细支)
6901028148603,十六档,0.972972973,0.54954955,0.983870968,0.018964634,3,1951,61,62,111,泰山(拂光细支)
6901028148603,十五档,0.9375,0.65625,0.777777778,0.016640666,3,1923,63,81,96,泰山(拂光细支)
6901028148603,十四档,1,0.511111111,1,0.014005602,3,1071,23,23,45,泰山(拂光细支)
6901028148603,十三档,0.933333333,0.533333333,0.941176471,0.015756303,3,1904,48,51,90,泰山(拂光细支)
6901028148603,一档,0.888888889,0.944444444,0.944444444,0.003534957,2,2546,17,18,18,泰山(拂光细支)
6901028148603,十档,1,0.916666667,1,0.007134364,2,841,11,11,12,泰山(拂光细支)
6901028148603,九档,0.75,1,0.5,0.004597701,2,870,8,16,8,泰山(拂光细支)
6901028148603,四档,0.857142857,0.857142857,0.923076923,0.008413462,2,832,12,13,14,泰山(拂光细支)
6901028148603,七档,1,1,1,0.001972387,2,1014,4,4,4,泰山(拂光细支)
6901028148603,六档,1,0.75,1,0.008658009,2,924,12,12,16,泰山(拂光细支)
6901028148603,五档,1,0.928571429,1,0.0078125,2,896,13,13,14,泰山(拂光细支)
6901028148603,三档,0.8125,0.90625,0.805555556,0.021361816,2,749,29,36,32,泰山(拂光细支)
6901028148603,二档,0.8,0.9,0.642857143,0.015974441,2,626,18,28,20,泰山(拂光细支)
6901028148955,四档,0.909774436,0.551378446,0.894308943,0.159855769,3,832,220,246,399,泰山(平安)
6901028148955,二十档,0.861967695,0.660303475,0.85298767,0.601059135,6,1133,2698,3163,4086,泰山(平安)
6901028148955,十九档,0.846034215,0.584240539,0.870942813,0.594269871,6,1082,2254,2588,3858,泰山(平安)
6901028148955,二十一档,0.844897959,0.539285714,0.721501706,0.635538262,8,771,2114,2930,3920,泰山(平安)
6901028148955,十六档,0.853403141,0.554136126,0.873555629,0.489492568,5,1951,2646,3029,4775,泰山(平安)
6901028148955,十五档,0.839177751,0.639056832,0.843912176,0.430057202,4,1923,2114,2505,3308,泰山(平安)
6901028148955,十四档,0.851941748,0.634101942,0.877413938,0.384687208,4,1071,1045,1191,1648,泰山(平安)
6901028148955,十三档,0.847203274,0.603683492,0.86935167,0.384978992,4,1904,1770,2036,2932,泰山(平安)
6901028148955,二档,0.864864865,0.777027027,0.884615385,0.118210863,2,626,115,130,148,泰山(平安)
6901028148955,一档,0.804878049,0.62195122,0.80952381,0.016103692,2,2546,51,63,82,泰山(平安)
6901028148955,十二档,0.882591093,0.750337382,0.909983633,0.336512262,3,1468,1112,1222,1482,泰山(平安)
6901028148955,十一档,0.855579869,0.719183078,0.879571811,0.2868801,3,1593,986,1121,1371,泰山(平安)
6901028148955,十档,0.841880342,0.699430199,0.867491166,0.27824019,3,841,491,566,702,泰山(平安)
6901028148955,九档,0.880184332,0.677419355,0.889112903,0.249425287,3,870,441,496,651,泰山(平安)
6901028148955,八档,0.885321101,0.591743119,0.887614679,0.228272251,3,955,387,436,654,泰山(平安)
6901028148955,十八档,0.817039106,0.555633147,0.844059406,0.539969834,6,1326,2387,2828,4296,泰山(平安)
6901028148955,十七档,0.82629108,0.617370892,0.853065196,0.523663184,5,1627,2630,3083,4260,泰山(平安)
6901028148955,五档,0.86163522,0.576519916,0.848765432,0.177455357,3,896,275,324,477,泰山(平安)
6901028148955,二十九档,0.797327394,0.829064588,0.858708189,0.68030303,12,660,4467,5202,5388,泰山(平安)
6901028148955,二十八档,0.805309735,0.681784661,0.835140018,0.693251534,12,326,1849,2214,2712,泰山(平安)
6901028148955,三档,0.894117647,0.794117647,0.894039735,0.113484646,2,749,135,151,170,泰山(平安)
6901028148955,二十六档,0.807933194,0.617954071,0.832161934,0.714925373,10,670,2960,3557,4790,泰山(平安)
6901028148955,二十五档,0.818181818,0.590909091,0.848563969,0.705128205,10,78,325,383,550,泰山(平安)
6901028148955,二十四档,0.80760095,0.69388361,0.844291908,0.697019868,8,604,2337,2768,3368,泰山(平安)
6901028148955,二十三档,0.844978166,0.623908297,0.884674923,0.687687688,8,666,2286,2584,3664,泰山(平安)
6901028148955,二十二档,0.845691383,0.596693387,0.891467066,0.658311346,8,758,2382,2672,3992,泰山(平安)
6901028148955,三十档,0.829268293,0.855691057,0.862704918,0.582150101,12,493,2947,3416,3444,泰山(平安)
6901028148955,七档,0.868571429,0.64,0.846347607,0.172583826,3,1014,336,397,525,泰山(平安)
6901028148955,六档,0.872093023,0.589147287,0.88372093,0.186147186,3,924,304,344,516,泰山(平安)
6901028148955,二十七档,0.794871795,0.744871795,0.887926643,0.680232558,10,344,1743,1963,2340,泰山(平安)
6901028150194,十二档,0.946902655,0.443584071,0.909297052,0.153950954,4,1468,401,441,904,泰山(新品)
6901028150194,二十九档,0.888077859,0.602595296,0.870023419,0.622727273,15,660,3715,4270,6165,泰山(新品)
6901028150194,二十三档,0.952380952,0.500661376,0.951602766,0.567567568,8,666,1514,1591,3024,泰山(新品)
6901028150194,十一档,0.931623932,0.413461538,0.914893617,0.146892655,4,1593,387,423,936,泰山(新品)
6901028150194,三十档,0.823129252,0.77845805,0.859109109,0.596348884,15,493,3433,3996,4410,泰山(新品)
6901028150194,十七档,0.926470588,0.49375,0.937194696,0.334357714,5,1627,1343,1433,2720,泰山(新品)
6901028150194,十六档,0.951666667,0.435,0.929487179,0.307534598,5,1951,1305,1404,3000,泰山(新品)
6901028150194,二十八档,0.913636364,0.583333333,0.957711443,0.674846626,12,326,1540,1608,2640,泰山(新品)
6901028150194,二十七档,0.892018779,0.498043818,0.926491994,0.619186047,12,344,1273,1374,2556,泰山(新品)
6901028150194,二十六档,0.902147971,0.492362768,0.904427883,0.625373134,10,670,2063,2281,4190,泰山(新品)
6901028150194,二十五档,0.909090909,0.434090909,0.159299416,0.564102564,10,78,191,1199,440,泰山(新品)
6901028150194,二十四档,0.921965318,0.524205202,0.942207792,0.572847682,8,604,1451,1540,2768,泰山(新品)
6901028150194,八档,0.900900901,0.51951952,0.891752577,0.116230366,3,955,173,194,333,泰山(新品)
6901028150194,二十二档,0.927027027,0.447635135,0.920778318,0.488126649,8,758,1325,1439,2960,泰山(新品)
6901028150194,二十一档,0.919480519,0.544155844,0.901075269,0.499351492,6,771,1257,1395,2310,泰山(新品)
6901028150194,二十档,0.928015564,0.511348898,0.932033097,0.453662842,6,1133,1577,1692,3084,泰山(新品)
6901028150194,十九档,0.959276018,0.458144796,0.875991348,0.408502773,6,1082,1215,1387,2652,泰山(新品)
6901028150194,十八档,0.962376238,0.535841584,0.962989324,0.380844646,5,1326,1353,1405,2525,泰山(新品)
6901028150194,二档,0.925925926,0.814814815,0.871287129,0.086261981,2,626,88,101,108,泰山(新品)
6901028150194,一档,0.848484848,0.727272727,0.842105263,0.012961508,2,2546,48,57,66,泰山(新品)
6901028150194,十五档,0.919753086,0.50154321,0.871313673,0.252730109,4,1923,975,1119,1944,泰山(新品)
6901028150194,十四档,0.934782609,0.486956522,0.892430279,0.214752568,4,1071,448,502,920,泰山(新品)
6901028150194,十三档,0.933333333,0.465972222,0.924242424,0.18907563,4,1904,671,726,1440,泰山(新品)
6901028150194,十档,0.90990991,0.522522523,0.87,0.131985731,3,841,174,200,333,泰山(新品)
6901028150194,九档,0.953488372,0.565891473,0.954248366,0.098850575,3,870,146,153,258,泰山(新品)
6901028150194,四档,0.913793103,0.706896552,0.863157895,0.069711538,2,832,82,95,116,泰山(新品)
6901028150194,七档,0.902439024,0.536585366,0.88,0.08086785,3,1014,132,150,246,泰山(新品)
6901028150194,六档,0.896103896,0.493506494,0.780821918,0.083333333,3,924,114,146,231,泰山(新品)
6901028150194,五档,0.845070423,0.781690141,0.834586466,0.079241071,2,896,111,133,142,泰山(新品)
6901028150194,三档,0.851851852,0.824074074,0.847619048,0.072096128,2,749,89,105,108,泰山(新品)
6901028150378,十一档,0.952380952,0.761904762,0.95049505,0.039548023,2,1593,96,101,126,泰山(望岳)
6901028150378,十九档,0.897560976,0.554471545,0.863291139,0.189463956,3,1082,341,395,615,泰山(望岳)
6901028150378,十八档,0.928909953,0.546603476,0.932614555,0.159125189,3,1326,346,371,633,泰山(望岳)
6901028150378,十七档,0.964467005,0.751269036,0.961038961,0.121081746,2,1627,296,308,394,泰山(望岳)
6901028150378,十六档,0.918660287,0.763157895,0.90368272,0.107124552,2,1951,319,353,418,泰山(望岳)
6901028150378,十五档,0.964705882,0.691176471,0.9437751,0.088403536,2,1923,235,249,340,泰山(望岳)
6901028150378,十四档,0.973684211,0.690789474,0.981308411,0.070961718,2,1071,105,107,152,泰山(望岳)
6901028150378,十三档,0.974358974,0.696581197,0.942196532,0.06144958,2,1904,163,173,234,泰山(望岳)
6901028150378,十二档,0.987341772,0.683544304,0.981818182,0.053814714,2,1468,108,110,158,泰山(望岳)
6901028150378,二十五档,0.909090909,0.647727273,0.5,0.282051282,4,78,57,114,88,泰山(望岳)
6901028150378,二十四档,0.920187793,0.552816901,0.914563107,0.352649007,4,604,471,515,852,泰山(望岳)
6901028150378,十档,0.866666667,0.716666667,0.914893617,0.035671819,2,841,43,47,60,泰山(望岳)
6901028150378,九档,0.95,0.725,0.966666667,0.022988506,2,870,29,30,40,泰山(望岳)
6901028150378,八档,1,0.75,1,0.018848168,2,955,27,27,36,泰山(望岳)
6901028150378,七档,1,0.739130435,1,0.022682446,2,1014,34,34,46,泰山(望岳)
6901028150378,六档,0.909090909,0.636363636,0.933333333,0.011904762,2,924,14,15,22,泰山(望岳)
6901028150378,五档,0.952380952,0.714285714,0.967741935,0.0234375,2,896,30,31,42,泰山(望岳)
6901028150378,四档,1,0.785714286,1,0.008413462,2,832,11,11,14,泰山(望岳)
6901028150378,三档,0.882352941,0.676470588,0.884615385,0.022696929,2,749,23,26,34,泰山(望岳)
6901028150378,二档,1,0.611111111,1,0.014376997,2,626,11,11,18,泰山(望岳)
6901028150378,二十七档,0.884297521,0.555371901,0.925619835,0.351744186,5,344,336,363,605,泰山(望岳)
6901028150378,一档,0.8,0.5,0.833333333,0.001963865,2,2546,5,6,10,泰山(望岳)
6901028150378,二十一档,0.966666667,0.612962963,0.965014577,0.233463035,3,771,331,343,540,泰山(望岳)
6901028150378,二十档,0.9030837,0.577092511,0.881165919,0.200353045,3,1133,393,446,681,泰山(望岳)
6901028150378,二十三档,0.941704036,0.494394619,0.948387097,0.334834835,4,666,441,465,892,泰山(望岳)
6901028150378,二十二档,0.913043478,0.632246377,0.899484536,0.242744063,3,758,349,388,552,泰山(望岳)
6901028150378,三十档,0.875739645,0.547337278,0.90797546,0.342799189,8,493,740,815,1352,泰山(望岳)
6901028150378,二十九档,0.935222672,0.596491228,0.936440678,0.374242424,6,660,884,944,1482,泰山(望岳)
6901028150378,二十八档,0.914893617,0.626950355,0.926624738,0.432515337,5,326,442,477,705,泰山(望岳)
6901028150378,二十六档,0.888888889,0.468376068,0.888168558,0.349253731,5,670,548,617,1170,泰山(望岳)
6901028151634,二十三档,0.875,0.666582661,0.916175961,0.744744745,8,666,2645,2887,3968,泰山(白将军)
6901028151634,二十九档,0.782696177,0.837692824,0.736583448,0.753030303,9,660,3747,5087,4473,泰山(白将军)
6901028151634,二十四档,0.849015317,0.703774617,0.892473118,0.756622517,8,604,2573,2883,3656,泰山(白将军)
6901028151634,五档,0.972727273,0.495454545,0.956140351,0.122767857,4,896,218,228,440,泰山(白将军)
6901028151634,一档,0.90625,0.359375,0.93877551,0.012568735,4,2546,46,49,128,泰山(白将军)
6901028151634,三十档,0.743589744,0.83048433,0.798903734,0.632860041,9,493,2332,2919,2808,泰山(白将军)
6901028151634,二档,0.955555556,0.4,0.96,0.071884984,4,626,72,75,180,泰山(白将军)
6901028151634,二十八档,0.776923077,0.772222222,0.861707201,0.797546012,9,326,1807,2097,2340,泰山(白将军)
6901028151634,二十七档,0.828,0.8105,0.882897603,0.726744186,8,344,1621,1836,2000,泰山(白将军)
6901028151634,二十六档,0.814393939,0.754971591,0.881669892,0.788059701,8,670,3189,3617,4224,泰山(白将军)
6901028151634,二十五档,0.857142857,0.696428571,0.247531735,0.807692308,8,78,351,1418,504,泰山(白将军)
6901028151634,十档,0.95505618,0.426966292,0.969387755,0.211652794,5,841,380,392,890,泰山(白将军)
6901028151634,九档,0.902597403,0.445454545,0.902631579,0.177011494,5,870,343,380,770,泰山(白将军)
6901028151634,八档,0.928176796,0.42320442,0.934146341,0.189528796,5,955,383,410,905,泰山(白将军)
6901028151634,七档,0.944099379,0.39378882,0.943452381,0.15877712,5,1014,317,336,805,泰山(白将军)
6901028151634,六档,0.972972973,0.457207207,0.980676329,0.12012987,4,924,203,207,444,泰山(白将军)
6901028151634,二十档,0.903095559,0.623726206,0.873216689,0.655781112,7,1133,3244,3715,5201,泰山(白将军)
6901028151634,四档,0.948717949,0.496794872,0.917159763,0.09375,4,832,155,169,312,泰山(白将军)
6901028151634,三档,0.958333333,0.479166667,0.971830986,0.096128171,4,749,138,142,288,泰山(白将军)
6901028151634,十七档,0.936145952,0.571645762,0.950695322,0.539028888,6,1627,3008,3164,5262,泰山(白将军)
6901028151634,十六档,0.942348008,0.496156534,0.948563794,0.48898001,6,1951,2840,2994,5724,泰山(白将军)
6901028151634,十五档,0.947506562,0.469160105,0.899748322,0.39625585,6,1923,2145,2384,4572,泰山(白将军)
6901028151634,十四档,0.967005076,0.520812183,0.95,0.367880486,5,1071,1026,1080,1970,泰山(白将军)
6901028151634,十三档,0.960817717,0.507325383,0.897528632,0.308298319,5,1904,1489,1659,2935,泰山(白将军)
6901028151634,十二档,0.965789474,0.480526316,0.965116279,0.258855586,5,1468,913,946,1900,泰山(白将军)
6901028151634,十一档,0.962365591,0.441935484,0.878205128,0.233521657,5,1593,822,936,1860,泰山(白将军)
6901028151634,十九档,0.930232558,0.583887043,0.931125828,0.635859519,7,1082,2812,3020,4816,泰山(白将军)
6901028151634,二十二档,0.898523985,0.730363732,0.931115591,0.715039578,7,758,2771,2976,3794,泰山(白将军)
6901028151634,二十一档,0.900562852,0.676226213,0.911817853,0.691309987,7,771,2523,2767,3731,泰山(白将军)
6901028151634,十八档,0.91468005,0.519985661,0.915141956,0.601055807,7,1326,2901,3170,5579,泰山(白将军)
6901028154154,十四档,0.931034483,0.524904215,0.878205128,0.081232493,3,1071,137,156,261,泰山(好客细支)
6901028154154,十三档,0.932330827,0.536340852,0.887966805,0.069852941,3,1904,214,241,399,泰山(好客细支)
6901028154154,二十二档,0.948186528,0.638601036,0.966666667,0.254617414,4,758,493,510,772,泰山(好客细支)
6901028154154,四档,0.933333333,0.8,0.923076923,0.018028846,2,832,24,26,30,泰山(好客细支)
6901028154154,三档,0.842105263,0.789473684,0.769230769,0.025367156,2,749,30,39,38,泰山(好客细支)
6901028154154,十二档,0.951807229,0.728915663,0.952755906,0.05653951,2,1468,121,127,166,泰山(好客细支)
6901028154154,二十七档,0.901960784,0.564270153,0.920071048,0.444767442,6,344,518,563,918,泰山(好客细支)
6901028154154,三十档,0.837209302,0.754263566,0.815590947,0.523326572,10,493,1946,2386,2580,泰山(好客细支)
6901028154154,二十九档,0.871257485,0.518862275,0.89699793,0.506060606,10,660,1733,1932,3340,泰山(好客细支)
6901028154154,二十八档,0.887417219,0.570482498,0.885462555,0.463190184,7,326,603,681,1057,泰山(好客细支)
